timestamp,Hx,Hy,Hz
1969-11-23 17:58:30,11.760000000000002,3.9000000000000004,0.7800000000000011
1969-11-23 17:59:30,11.8,4.029999999999999,0.6000000000000014
1969-11-23 18:00:30,11.84,4.08,0.5700000000000003
1969-11-23 18:01:30,11.850000000000001,4.209999999999999,0.4700000000000024
1969-11-23 18:02:30,11.89,4.209999999999999,0.490000000000002
1969-11-23 18:03:30,11.82,4.279999999999999,0.4800000000000004
1969-11-23 18:04:30,11.860000000000001,4.26,0.4400000000000013
1969-11-23 18:05:30,11.83,4.249999999999998,0.5399999999999991
1969-11-23 18:06:30,11.770000000000001,4.360000000000001,0.6000000000000014
1969-11-23 18:07:30,11.81,4.459999999999999,0.5600000000000023
1969-11-23 18:08:30,11.88,4.470000000000001,0.5800000000000018
1969-11-23 18:09:30,11.97,4.5600000000000005,0.39000000000000057
1969-11-23 18:10:30,12.07,4.389999999999999,0.26000000000000156
1969-11-23 18:11:30,12.010000000000002,4.24,0.19000000000000128
1969-11-23 18:12:30,12.0,4.35,0.010000000000001563
1969-11-23 18:13:30,11.940000000000001,4.270000000000001,0.05000000000000071
1969-11-23 18:14:30,11.780000000000001,4.0600000000000005,0.2699999999999996
1969-11-23 18:15:30,11.690000000000001,4.07,0.4400000000000013
1969-11-23 18:16:30,11.700000000000001,4.130000000000001,0.39000000000000057
1969-11-23 18:17:30,11.8,4.07,0.39000000000000057
1969-11-23 18:18:30,11.72,4.0,0.5800000000000018
1969-11-23 18:19:30,11.600000000000001,4.029999999999999,0.75
1969-11-23 18:20:30,11.620000000000001,4.02,0.7100000000000009
1969-11-23 18:21:30,11.680000000000001,4.09,0.7200000000000024
1969-11-23 18:22:30,11.620000000000001,4.049999999999999,0.8200000000000003
1969-11-23 18:23:30,11.67,3.99,0.7600000000000016
1969-11-23 18:24:30,11.65,3.9499999999999993,0.7800000000000011
1969-11-23 18:25:30,11.64,3.9800000000000004,0.9299999999999997
1969-11-23 18:26:30,11.65,4.049999999999999,0.8000000000000007
1969-11-23 18:27:30,11.64,3.9800000000000004,0.8399999999999999
1969-11-23 18:28:30,11.620000000000001,3.9299999999999997,1.0399999999999991
1969-11-23 18:29:30,11.610000000000001,4.049999999999999,0.879999999999999
1969-11-23 18:30:30,11.65,4.130000000000001,0.8599999999999994
1969-11-23 18:31:30,11.67,4.130000000000001,0.8500000000000014
1969-11-23 18:32:30,11.56,4.09,0.9200000000000017
1969-11-23 18:33:30,11.48,4.07,1.0300000000000011
1969-11-23 18:34:30,11.5,4.209999999999999,1.0100000000000016
1969-11-23 18:35:30,11.57,4.159999999999998,0.8900000000000006
1969-11-23 18:36:30,11.510000000000002,4.08,1.0399999999999991
1969-11-23 18:37:30,11.48,4.119999999999999,1.0800000000000018
1969-11-23 18:38:30,11.47,4.110000000000001,1.0700000000000003
1969-11-23 18:39:30,11.540000000000001,4.08,1.0600000000000023
1969-11-23 18:40:30,11.5,4.09,1.1000000000000014
1969-11-23 18:41:30,11.49,4.110000000000001,1.0600000000000023
1969-11-23 18:42:30,11.42,4.17,1.129999999999999
1969-11-23 18:43:30,11.4,4.15,1.2100000000000009
1969-11-23 18:44:30,11.4,4.179999999999998,1.1700000000000017
1969-11-23 18:45:30,11.48,4.1899999999999995,1.120000000000001
1969-11-23 18:46:30,11.450000000000001,4.229999999999999,1.0800000000000018
1969-11-23 18:47:30,11.5,4.17,1.1700000000000017
1969-11-23 18:48:30,11.56,4.15,1.1000000000000014
1969-11-23 18:49:30,11.600000000000001,4.1899999999999995,1.1099999999999994
1969-11-23 18:50:30,11.620000000000001,4.249999999999998,1.0700000000000003
1969-11-23 18:51:30,11.63,4.279999999999999,1.0500000000000007
1969-11-23 18:52:30,11.690000000000001,4.220000000000001,1.0800000000000018
1969-11-23 18:53:30,11.680000000000001,4.159999999999998,1.129999999999999
1969-11-23 18:54:30,11.72,4.1,1.1700000000000017
1969-11-23 18:55:30,11.73,4.1,1.1500000000000021
1969-11-23 18:56:30,11.74,4.08,1.2800000000000011
1969-11-23 18:57:30,11.71,4.039999999999999,1.3200000000000003
1969-11-23 18:58:30,11.680000000000001,3.969999999999999,1.4600000000000009
1969-11-23 18:59:30,11.71,4.049999999999999,1.4600000000000009
1969-11-23 19:00:30,11.680000000000001,4.0600000000000005,1.4400000000000013
1969-11-23 19:01:30,11.64,4.110000000000001,1.4000000000000021
1969-11-23 19:02:30,11.63,4.15,1.3500000000000014
1969-11-23 19:03:30,11.66,4.15,1.4299999999999997
1969-11-23 19:04:30,11.690000000000001,4.139999999999999,1.4700000000000024
1969-11-23 19:05:30,11.74,4.110000000000001,1.4600000000000009
1969-11-23 19:06:30,11.680000000000001,4.130000000000001,1.4800000000000004
1969-11-23 19:07:30,11.700000000000001,4.110000000000001,1.4100000000000001
1969-11-23 19:08:30,11.73,4.110000000000001,1.4700000000000024
1969-11-23 19:09:30,11.75,4.220000000000001,1.4400000000000013
1969-11-23 19:10:30,11.790000000000001,4.279999999999999,1.4200000000000017
1969-11-23 19:11:30,11.790000000000001,4.380000000000001,1.4499999999999993
1969-11-23 19:12:30,11.88,4.4,1.4400000000000013
1969-11-23 19:13:30,11.870000000000001,4.389999999999999,1.4299999999999997
1969-11-23 19:14:30,11.930000000000001,4.409999999999998,1.370000000000001
1969-11-23 19:15:30,11.950000000000001,4.429999999999998,1.3100000000000023
1969-11-23 19:16:30,11.940000000000001,4.4,1.2899999999999991
1969-11-23 19:17:30,11.950000000000001,4.380000000000001,1.2899999999999991
1969-11-23 19:18:30,11.97,4.380000000000001,1.1900000000000013
1969-11-23 19:19:30,12.010000000000002,4.389999999999999,1.1500000000000021
1969-11-23 19:20:30,12.06,4.360000000000001,1.0800000000000018
1969-11-23 19:21:30,12.040000000000001,4.380000000000001,1.0399999999999991
1969-11-23 19:22:30,11.950000000000001,4.42,0.9400000000000013
1969-11-23 19:23:30,12.030000000000001,4.4399999999999995,0.9600000000000009
1969-11-23 19:24:30,12.14,4.49,0.8200000000000003
1969-11-23 19:25:30,12.260000000000002,4.5600000000000005,0.740000000000002
1969-11-23 19:26:30,12.33,4.5600000000000005,0.5899999999999999
1969-11-23 19:27:30,12.47,4.51,0.35999999999999943
1969-11-23 19:28:30,12.56,4.33,0.3200000000000003
1969-11-23 19:29:30,12.56,4.24,0.19000000000000128
1969-11-23 19:30:30,12.58,4.249999999999998,0.10000000000000142
1969-11-23 19:31:30,12.510000000000002,4.24,0.08999999999999986
1969-11-23 19:32:30,12.530000000000001,4.229999999999999,0.08999999999999986
1969-11-23 19:33:30,12.55,4.35,0.08999999999999986
1969-11-23 19:34:30,12.56,4.429999999999998,0.03999999999999915
1969-11-23 19:35:30,12.57,4.429999999999998,-0.03999999999999915
1969-11-23 19:36:30,12.59,4.450000000000001,-0.25
1969-11-23 19:37:30,12.63,4.58,-0.3999999999999986
1969-11-23 19:38:30,12.65,4.450000000000001,-0.3999999999999986
1969-11-23 19:39:30,12.600000000000001,4.380000000000001,-0.46999999999999886
1969-11-23 19:40:30,12.59,4.1899999999999995,-0.2699999999999996
1969-11-23 19:41:30,12.450000000000001,4.08,-0.08999999999999986
1969-11-23 19:42:30,12.350000000000001,4.0600000000000005,0.03999999999999915
1969-11-23 19:43:30,12.33,3.99,0.10000000000000142
1969-11-23 19:44:30,12.290000000000001,3.969999999999999,0.3200000000000003
1969-11-23 19:45:30,12.25,4.08,0.28000000000000114
1969-11-23 19:46:30,12.21,4.02,0.33999999999999986
1969-11-23 19:47:30,12.010000000000002,4.0600000000000005,0.40000000000000213
1969-11-23 19:48:30,11.940000000000001,4.1,0.33000000000000185
1969-11-23 19:49:30,11.88,4.049999999999999,0.5
1969-11-23 19:50:30,11.770000000000001,4.1,0.6000000000000014
1969-11-23 19:51:30,11.760000000000002,4.1,0.6400000000000006
1969-11-23 19:52:30,11.780000000000001,4.0600000000000005,0.6700000000000017
1969-11-23 19:53:30,11.75,4.07,0.6600000000000001
1969-11-23 19:54:30,11.790000000000001,4.17,0.4400000000000013
1969-11-23 19:55:30,11.8,4.0600000000000005,0.33999999999999986
1969-11-23 19:56:30,11.67,3.9499999999999993,0.4400000000000013
1969-11-23 19:57:30,11.57,3.959999999999999,0.5
1969-11-23 19:58:30,11.55,3.9000000000000004,0.5899999999999999
1969-11-23 19:59:30,11.48,3.84,0.5899999999999999
1969-11-23 20:00:30,11.440000000000001,3.83,0.6700000000000017
1969-11-23 20:01:30,11.430000000000001,3.8100000000000005,0.620000000000001
1969-11-23 20:02:30,11.4,3.709999999999999,0.46000000000000085
1969-11-23 20:03:30,11.42,3.59,0.5899999999999999
1969-11-23 20:04:30,11.4,3.58,0.6400000000000006
1969-11-23 20:05:30,11.450000000000001,3.5600000000000005,0.5
1969-11-23 20:06:30,11.42,3.5600000000000005,0.5100000000000016
1969-11-23 20:07:30,11.34,3.549999999999999,0.5
1969-11-23 20:08:30,11.370000000000001,3.4299999999999997,0.4700000000000024
1969-11-23 20:09:30,11.370000000000001,3.379999999999999,0.5800000000000018
1969-11-23 20:10:30,11.350000000000001,3.3100000000000005,0.7600000000000016
1969-11-23 20:11:30,11.290000000000001,3.2699999999999996,0.9100000000000001
1969-11-23 20:12:30,11.3,3.369999999999999,0.8599999999999994
1969-11-23 20:13:30,11.280000000000001,3.369999999999999,0.9200000000000017
1969-11-23 20:14:30,11.22,3.3499999999999996,1.0
1969-11-23 20:15:30,11.3,3.41,0.9800000000000004
1969-11-23 20:16:30,11.23,3.299999999999999,1.1400000000000006
1969-11-23 20:17:30,11.180000000000001,3.299999999999999,1.2699999999999996
1969-11-23 20:18:30,11.13,3.4000000000000004,1.240000000000002
1969-11-23 20:19:30,11.13,3.34,1.3900000000000006
1969-11-23 20:20:30,11.17,3.3200000000000003,1.4100000000000001
1969-11-23 20:21:30,11.17,3.469999999999999,1.3100000000000023
1969-11-23 20:22:30,11.23,3.469999999999999,1.2300000000000004
1969-11-23 20:23:30,11.280000000000001,3.459999999999999,1.25
1969-11-23 20:24:30,11.31,3.49,1.2200000000000024
1969-11-23 20:25:30,11.31,3.459999999999999,1.1500000000000021
1969-11-23 20:26:30,11.270000000000001,3.549999999999999,1.0899999999999999
1969-11-23 20:27:30,11.3,3.6099999999999994,1.120000000000001
1969-11-23 20:28:30,11.23,3.6999999999999993,1.1999999999999993
1969-11-23 20:29:30,11.190000000000001,3.76,1.1799999999999997
1969-11-23 20:30:30,11.180000000000001,3.75,1.2800000000000011
1969-11-23 20:31:30,11.260000000000002,3.719999999999999,1.3399999999999999
1969-11-23 20:32:30,11.270000000000001,3.719999999999999,1.3000000000000007
1969-11-23 20:33:30,11.23,3.75,1.2600000000000016
1969-11-23 20:34:30,11.32,3.74,1.25
1969-11-23 20:35:30,11.280000000000001,3.74,1.1999999999999993
1969-11-23 20:36:30,11.34,3.7799999999999994,1.1999999999999993
1969-11-23 20:37:30,11.33,3.8499999999999996,1.1400000000000006
1969-11-23 20:38:30,11.360000000000001,3.8499999999999996,1.2200000000000024
1969-11-23 20:39:30,11.350000000000001,3.9000000000000004,1.25
1969-11-23 20:40:30,11.38,3.9399999999999995,1.2899999999999991
1969-11-23 20:41:30,11.440000000000001,3.959999999999999,1.25
1969-11-23 20:42:30,11.430000000000001,3.869999999999999,1.3599999999999994
1969-11-23 20:43:30,11.440000000000001,3.84,1.379999999999999
1969-11-23 20:44:30,11.440000000000001,3.8599999999999994,1.379999999999999
1969-11-23 20:45:30,11.48,3.8499999999999996,1.3100000000000023
1969-11-23 20:46:30,11.55,3.889999999999999,1.240000000000002
1969-11-23 20:47:30,11.59,4.02,1.1000000000000014
1969-11-23 20:48:30,11.64,4.139999999999999,1.2200000000000024
1969-11-23 20:49:30,11.66,4.159999999999998,1.4299999999999997
1969-11-23 20:50:30,11.680000000000001,4.15,1.4600000000000009
1969-11-23 20:51:30,11.66,4.17,1.5399999999999991
1969-11-23 20:52:30,11.67,4.200000000000001,1.4000000000000021
1969-11-23 20:53:30,11.72,4.130000000000001,1.5
1969-11-23 20:54:30,11.700000000000001,4.039999999999999,1.6500000000000021
1969-11-23 20:55:30,11.72,4.08,1.6099999999999994
1969-11-23 20:56:30,11.74,4.26,1.3100000000000023
1969-11-23 20:57:30,11.780000000000001,4.130000000000001,1.2200000000000024
1969-11-23 20:58:30,11.8,4.029999999999999,1.1099999999999994
1969-11-23 20:59:30,11.790000000000001,3.869999999999999,1.1400000000000006
1969-11-23 21:00:30,11.780000000000001,3.8200000000000003,1.2100000000000009
1969-11-23 21:01:30,11.760000000000002,3.76,1.3500000000000014
1969-11-23 21:02:30,11.700000000000001,3.74,1.3399999999999999
1969-11-23 21:03:30,11.71,3.83,1.3200000000000003
1969-11-23 21:04:30,11.72,3.719999999999999,1.4100000000000001
1969-11-23 21:05:30,11.680000000000001,3.629999999999999,1.5100000000000016
1969-11-23 21:06:30,11.55,3.49,1.2600000000000016
1969-11-23 21:07:30,11.71,3.7300000000000004,1.240000000000002
1969-11-23 21:08:30,11.700000000000001,3.66,1.2200000000000024
1969-11-23 21:09:30,11.760000000000002,3.66,1.0500000000000007
1969-11-23 21:10:30,11.760000000000002,3.59,1.1099999999999994
1969-11-23 21:11:30,11.690000000000001,3.619999999999999,1.3500000000000014
1969-11-23 21:12:30,11.690000000000001,3.6999999999999993,1.3200000000000003
1969-11-23 21:13:30,11.73,3.6500000000000004,1.129999999999999
1969-11-23 21:14:30,11.71,3.5999999999999996,1.3000000000000007
1969-11-23 21:15:30,11.680000000000001,3.58,1.4000000000000021
1969-11-23 21:16:30,11.74,3.51,1.3200000000000003
1969-11-23 21:17:30,11.72,3.4499999999999993,1.4499999999999993
1969-11-23 21:18:30,11.84,3.51,1.1799999999999997
1969-11-23 21:19:30,11.72,3.5,1.3300000000000018
1969-11-23 21:20:30,11.65,3.4399999999999995,1.5
1969-11-23 21:21:30,11.74,3.469999999999999,1.5199999999999996
1969-11-23 21:22:30,11.67,3.4800000000000004,1.4100000000000001
1969-11-23 21:23:30,11.67,3.49,1.2300000000000004
1969-11-23 21:24:30,11.66,3.6500000000000004,1.1700000000000017
1969-11-23 21:25:30,11.620000000000001,3.6999999999999993,1.1900000000000013
1969-11-23 21:26:30,11.610000000000001,3.6799999999999997,1.1700000000000017
1969-11-23 21:27:30,11.600000000000001,3.6899999999999995,1.129999999999999
1969-11-23 21:28:30,11.67,3.6500000000000004,1.1900000000000013
1969-11-23 21:29:30,11.700000000000001,3.639999999999999,1.4299999999999997
1969-11-23 21:30:30,11.73,3.6899999999999995,1.6500000000000021
1969-11-23 21:31:30,11.71,3.629999999999999,1.6999999999999993
1969-11-23 21:32:30,11.690000000000001,3.58,1.870000000000001
1969-11-23 21:33:30,11.71,3.59,1.870000000000001
1969-11-23 21:34:30,11.72,3.4299999999999997,1.9200000000000017
1969-11-23 21:35:30,11.67,3.42,1.9100000000000001
1969-11-23 21:36:30,11.600000000000001,3.51,1.9000000000000021
1969-11-23 21:37:30,11.55,3.59,1.6600000000000001
1969-11-23 21:38:30,11.600000000000001,3.4800000000000004,1.4800000000000004
1969-11-23 21:39:30,11.63,3.4399999999999995,1.2300000000000004
1969-11-23 21:40:30,11.66,3.49,1.129999999999999
1969-11-23 21:41:30,11.55,3.51,1.3000000000000007
1969-11-23 21:42:30,11.510000000000002,3.539999999999999,1.6099999999999994
1969-11-23 21:43:30,11.530000000000001,3.539999999999999,2.0100000000000016
1969-11-23 21:44:30,11.520000000000001,3.4800000000000004,2.0100000000000016
1969-11-23 21:45:30,11.510000000000002,3.5299999999999994,1.8599999999999994
1969-11-23 21:46:30,11.56,3.549999999999999,1.6700000000000017
1969-11-23 21:47:30,11.620000000000001,3.719999999999999,1.740000000000002
1969-11-23 21:48:30,11.72,3.83,1.75
1969-11-23 21:49:30,11.83,3.889999999999999,1.6500000000000021
1969-11-23 21:50:30,11.99,3.889999999999999,1.8399999999999999
1969-11-23 21:51:30,12.06,3.8499999999999996,1.7899999999999991
1969-11-23 21:52:30,12.190000000000001,3.789999999999999,1.6700000000000017
1969-11-23 21:53:30,12.39,3.799999999999999,1.5399999999999991
1969-11-23 21:54:30,12.63,3.75,1.5100000000000016
1969-11-23 21:55:30,12.71,3.7799999999999994,1.4299999999999997
1969-11-23 21:56:30,12.75,3.889999999999999,1.4800000000000004
1969-11-23 21:57:30,12.860000000000001,3.8200000000000003,1.4200000000000017
1969-11-23 21:58:30,13.020000000000001,3.9499999999999993,1.25
1969-11-23 21:59:30,13.09,3.9499999999999993,1.0300000000000011
1969-11-23 22:00:30,13.200000000000001,3.9299999999999997,0.5800000000000018
1969-11-23 22:01:30,13.14,3.74,0.240000000000002
1969-11-23 22:02:30,13.0,3.459999999999999,0.41000000000000014
1969-11-23 22:03:30,12.92,3.3499999999999996,0.4299999999999997
1969-11-23 22:04:30,12.74,3.2799999999999994,0.6000000000000014
1969-11-23 22:05:30,12.57,3.24,0.740000000000002
1969-11-23 22:06:30,12.49,3.219999999999999,0.9299999999999997
1969-11-23 22:07:30,12.39,3.139999999999999,1.0399999999999991
1969-11-23 22:08:30,12.370000000000001,3.119999999999999,1.0800000000000018
1969-11-23 22:09:30,12.32,3.1500000000000004,1.1999999999999993
1969-11-23 22:10:30,12.16,3.1799999999999997,1.2200000000000024
1969-11-23 22:11:30,12.15,3.2699999999999996,1.4000000000000021
1969-11-23 22:12:30,12.09,3.299999999999999,1.4700000000000024
1969-11-23 22:13:30,12.09,3.3599999999999994,1.4499999999999993
1969-11-23 22:14:30,12.16,3.379999999999999,1.4800000000000004
1969-11-23 22:15:30,12.14,3.3499999999999996,1.5199999999999996
1969-11-23 22:16:30,12.14,3.3200000000000003,1.490000000000002
1969-11-23 22:17:30,12.100000000000001,3.25,1.4400000000000013
1969-11-23 22:18:30,11.99,3.2799999999999994,1.4700000000000024
1969-11-23 22:19:30,11.940000000000001,3.3200000000000003,1.4299999999999997
1969-11-23 22:20:30,11.9,3.2799999999999994,1.5600000000000023
1969-11-23 22:21:30,11.8,3.3499999999999996,1.5899999999999999
1969-11-23 22:22:30,11.770000000000001,3.42,1.6500000000000021
1969-11-23 22:23:30,11.680000000000001,3.4000000000000004,1.6500000000000021
1969-11-23 22:24:30,11.63,3.5,1.7600000000000016
1969-11-23 22:25:30,11.530000000000001,3.5600000000000005,1.7300000000000004
1969-11-23 22:26:30,11.530000000000001,3.629999999999999,1.6999999999999993
1969-11-23 22:27:30,11.49,3.549999999999999,1.6400000000000006
1969-11-23 22:28:30,11.46,3.5700000000000003,1.6000000000000014
1969-11-23 22:29:30,11.42,3.639999999999999,1.4299999999999997
1969-11-23 22:30:30,11.41,3.58,1.3200000000000003
1969-11-23 22:31:30,11.4,3.5999999999999996,1.1999999999999993
1969-11-23 22:32:30,11.32,3.4800000000000004,1.1000000000000014
1969-11-23 22:33:30,11.3,3.469999999999999,1.0199999999999996
1969-11-23 22:34:30,11.24,3.49,1.0199999999999996
1969-11-23 22:35:30,11.15,3.539999999999999,1.0399999999999991
1969-11-23 22:36:30,11.16,3.5600000000000005,0.9200000000000017
1969-11-23 22:37:30,11.24,3.549999999999999,0.9100000000000001
1969-11-23 22:38:30,11.23,3.549999999999999,0.9100000000000001
1969-11-23 22:39:30,11.32,3.379999999999999,1.1999999999999993
1969-11-23 22:40:30,11.3,3.4399999999999995,1.2699999999999996
1969-11-23 22:41:30,11.270000000000001,3.4499999999999993,1.2100000000000009
1969-11-23 22:42:30,11.280000000000001,3.4499999999999993,0.9499999999999993
1969-11-23 22:43:30,11.350000000000001,3.4499999999999993,0.9800000000000004
1969-11-23 22:44:30,11.42,3.4399999999999995,1.0
1969-11-23 22:45:30,11.440000000000001,3.4800000000000004,1.0800000000000018
1969-11-23 22:46:30,11.440000000000001,3.4499999999999993,1.1400000000000006
1969-11-23 22:47:30,11.49,3.369999999999999,1.2200000000000024
1969-11-23 22:48:30,11.49,3.2300000000000004,1.2300000000000004
1969-11-23 22:49:30,11.440000000000001,3.1899999999999995,1.3300000000000018
1969-11-23 22:50:30,11.440000000000001,3.1999999999999993,1.370000000000001
1969-11-23 22:51:30,11.520000000000001,3.219999999999999,1.2100000000000009
1969-11-23 22:52:30,11.5,3.25,1.0500000000000007
1969-11-23 22:53:30,11.57,3.17,1.0700000000000003
1969-11-23 22:54:30,11.58,3.0999999999999996,1.2899999999999991
1969-11-23 22:55:30,11.56,3.0199999999999996,1.4299999999999997
1969-11-23 22:56:30,11.600000000000001,2.969999999999999,1.5199999999999996
1969-11-23 22:57:30,11.57,2.99,1.5399999999999991
1969-11-23 22:58:30,11.55,3.0,1.5700000000000003
1969-11-23 22:59:30,11.510000000000002,2.8499999999999996,1.6999999999999993
1969-11-23 23:00:30,11.520000000000001,2.7799999999999994,1.7800000000000011
1969-11-23 23:01:30,11.48,2.75,1.8599999999999994
1969-11-23 23:02:30,11.49,2.6999999999999993,1.9100000000000001
1969-11-23 23:03:30,11.41,2.6500000000000004,1.990000000000002
1969-11-23 23:04:30,11.430000000000001,2.5999999999999996,2.09
1969-11-23 23:05:30,11.430000000000001,2.5999999999999996,2.16
1969-11-23 23:06:30,11.48,2.4800000000000004,2.280000000000001
1969-11-23 23:07:30,11.38,2.4499999999999993,2.240000000000002
1969-11-23 23:08:30,11.360000000000001,2.4000000000000004,2.370000000000001
1969-11-23 23:09:30,11.32,2.3200000000000003,2.4299999999999997
1969-11-23 23:10:30,11.24,2.34,2.41
1969-11-23 23:11:30,11.180000000000001,2.369999999999999,2.3599999999999994
1969-11-23 23:12:30,11.120000000000001,2.379999999999999,2.3000000000000007
1969-11-23 23:13:30,11.06,2.4399999999999995,2.2200000000000024
1969-11-23 23:14:30,11.010000000000002,2.5199999999999996,2.1900000000000013
1969-11-23 23:15:30,10.96,2.5,2.210000000000001
1969-11-23 23:16:30,10.92,2.5299999999999994,2.330000000000002
1969-11-23 23:17:30,10.860000000000001,2.539999999999999,2.370000000000001
1969-11-23 23:18:30,10.84,2.5999999999999996,2.3900000000000006
1969-11-23 23:19:30,10.83,2.6999999999999993,2.25
1969-11-23 23:20:30,10.81,2.76,2.2699999999999996
1969-11-23 23:21:30,10.770000000000001,2.8200000000000003,2.2200000000000024
1969-11-23 23:22:30,10.790000000000001,2.7699999999999996,2.25
1969-11-23 23:23:30,10.770000000000001,2.8100000000000005,2.3100000000000023
1969-11-23 23:24:30,10.71,2.9000000000000004,2.3900000000000006
1969-11-23 23:25:30,10.790000000000001,2.8100000000000005,2.3100000000000023
1969-11-23 23:26:30,10.84,2.799999999999999,2.2699999999999996
1969-11-23 23:27:30,10.8,2.8200000000000003,2.16
1969-11-23 23:28:30,10.770000000000001,2.84,2.0600000000000023
1969-11-23 23:29:30,10.8,2.9000000000000004,2.0500000000000007
1969-11-23 23:30:30,10.81,2.889999999999999,2.1999999999999993
1969-11-23 23:31:30,10.83,2.9499999999999993,2.289999999999999
1969-11-23 23:32:30,10.950000000000001,2.959999999999999,2.3599999999999994
1969-11-23 23:33:30,10.950000000000001,2.889999999999999,2.4400000000000013
1969-11-23 23:34:30,10.96,2.8200000000000003,2.460000000000001
1969-11-23 23:35:30,10.97,2.75,2.5100000000000016
1969-11-23 23:36:30,10.89,2.76,2.7699999999999996
1969-11-23 23:37:30,10.780000000000001,2.6899999999999995,2.8900000000000006
1969-11-23 23:38:30,10.74,2.67,2.830000000000002
1969-11-23 23:39:30,10.71,2.6500000000000004,2.6999999999999993
1969-11-23 23:40:30,10.72,2.6799999999999997,2.530000000000001
1969-11-23 23:41:30,10.790000000000001,2.639999999999999,2.4400000000000013
1969-11-23 23:42:30,10.770000000000001,2.639999999999999,2.3000000000000007
1969-11-23 23:44:30,10.39,2.75,2.2600000000000016
1969-11-23 23:45:30,10.690000000000001,2.789999999999999,2.120000000000001
1969-11-23 23:46:30,10.74,2.8100000000000005,2.1799999999999997
1969-11-23 23:47:30,10.790000000000001,2.879999999999999,2.080000000000002
1969-11-23 23:48:30,10.73,2.9000000000000004,2.1700000000000017
1969-11-23 23:49:30,10.770000000000001,3.0199999999999996,2.2600000000000016
1969-11-23 23:50:30,10.770000000000001,3.129999999999999,2.4299999999999997
1969-11-23 23:51:30,10.780000000000001,3.459999999999999,2.4499999999999993
1969-11-23 23:52:30,10.620000000000001,3.299999999999999,2.8900000000000006
1969-11-23 23:53:30,10.63,3.3200000000000003,3.3100000000000023
1969-11-23 23:54:30,10.760000000000002,3.299999999999999,3.2699999999999996
1969-11-23 23:55:30,10.73,3.0999999999999996,3.080000000000002
1969-11-23 23:56:30,10.84,2.8499999999999996,2.9800000000000004
1969-11-23 23:57:30,10.9,2.7699999999999996,2.6999999999999993
1969-11-23 23:58:30,10.82,2.74,3.150000000000002
1969-11-23 23:59:30,10.9,3.17,3.120000000000001
1969-11-24 00:00:30,10.860000000000001,3.25,2.830000000000002
